test split,train samples,test samples,epochs,train_loss,train_accuracy,val_loss,val_accuracy
0.2,47,12,20,"[0.7009499669075012, 0.6923293471336365, 0.6940814256668091, 0.6929709911346436, 0.693471372127533, 0.6933553814888, 0.6930515170097351, 0.6916748881340027, 0.6897823214530945, 0.688254177570343, 0.6871516704559326, 0.6858545541763306, 0.6839451789855957, 0.6846490502357483, 0.6855489015579224, 0.684482991695404, 0.6837932467460632, 0.6820782423019409, 0.6872740387916565, 0.6844615340232849]","[0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5531914830207825, 0.6382978558540344, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695]","[0.6398325562477112, 0.6333155632019043, 0.6282251477241516, 0.6215154528617859, 0.6198578476905823, 0.6191726326942444, 0.617540180683136, 0.6229321956634521, 0.6296539902687073, 0.636261522769928, 0.6405866742134094, 0.6430174708366394, 0.6527177691459656, 0.665283739566803, 0.6720835566520691, 0.6674549579620361, 0.658115029335022, 0.6453194618225098, 0.6287643313407898, 0.6213282942771912]","[0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.75, 0.75]"
0.2,47,12,30,"[0.6855871081352234, 0.6846626996994019, 0.6821171641349792, 0.6806002855300903, 0.682662308216095, 0.6822089552879333, 0.6826037764549255, 0.6810694932937622, 0.6801366806030273, 0.6798797845840454, 0.6809360980987549, 0.6802107095718384, 0.6797184944152832, 0.6794725060462952, 0.6791477203369141, 0.6790952682495117, 0.6785076260566711, 0.6797671318054199, 0.6784170269966125, 0.6775671243667603, 0.6771007180213928, 0.6769307851791382, 0.6769395470619202, 0.6766787767410278, 0.6773216724395752, 0.6770011782646179, 0.6756260395050049, 0.6752036213874817, 0.6751380562782288, 0.6757761240005493]","[0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.6170212626457214, 0.6382978558540344, 0.5957446694374084, 0.6595744490623474, 0.5531914830207825, 0.5957446694374084, 0.5531914830207825, 0.5319148898124695, 0.5531914830207825, 0.5319148898124695, 0.5531914830207825, 0.5531914830207825, 0.5744680762290955, 0.5744680762290955, 0.5957446694374084, 0.5957446694374084, 0.5319148898124695, 0.5744680762290955, 0.5957446694374084, 0.5531914830207825, 0.5531914830207825, 0.5744680762290955, 0.5744680762290955, 0.5744680762290955, 0.5744680762290955, 0.5531914830207825]","[0.6210746765136719, 0.6263153553009033, 0.6387683749198914, 0.6566631197929382, 0.6686151623725891, 0.6709280610084534, 0.6685848236083984, 0.6590323448181152, 0.6504046320915222, 0.6451440453529358, 0.6406468749046326, 0.6429116129875183, 0.6408298015594482, 0.6412096619606018, 0.6411798596382141, 0.6405676007270813, 0.6447712779045105, 0.6543384194374084, 0.6527480483055115, 0.6443875432014465, 0.6385796070098877, 0.6358542442321777, 0.6331736445426941, 0.6266215443611145, 0.625987708568573, 0.6324543952941895, 0.6341156959533691, 0.63082355260849, 0.6339587569236755, 0.6468111872673035]","[0.75, 0.75, 0.75, 0.5833333134651184, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816]"
0.2,47,12,40,"[0.674246609210968, 0.6742336750030518, 0.6741195321083069, 0.6734907627105713, 0.6758853197097778, 0.6756850481033325, 0.6769638657569885, 0.6746093034744263, 0.6726938486099243, 0.6713045239448547, 0.6730421185493469, 0.6711347699165344, 0.6710542440414429, 0.6704767346382141, 0.6702426075935364, 0.670772135257721, 0.6736894845962524, 0.6730333566665649, 0.6718570590019226, 0.6698397397994995, 0.6673741340637207, 0.6680958867073059, 0.6713893413543701, 0.6747725009918213, 0.6773992776870728, 0.6788886189460754, 0.6793745160102844, 0.6756328344345093, 0.6700271964073181, 0.6665597558021545, 0.6649073362350464, 0.6678829789161682, 0.669552206993103, 0.6735551953315735, 0.6763057112693787, 0.6747263073921204, 0.6727912425994873, 0.6690093278884888, 0.6681721210479736, 0.6670722365379333]","[0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.5744680762290955, 0.5957446694374084, 0.5957446694374084, 0.5957446694374084, 0.6382978558540344, 0.6382978558540344, 0.6170212626457214, 0.5744680762290955, 0.6170212626457214, 0.6382978558540344, 0.6382978558540344, 0.6595744490623474, 0.6170212626457214, 0.5957446694374084, 0.5744680762290955, 0.6595744490623474, 0.6595744490623474, 0.5531914830207825, 0.5957446694374084, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5319148898124695, 0.5957446694374084, 0.5957446694374084, 0.6382978558540344, 0.6595744490623474, 0.5957446694374084, 0.5744680762290955, 0.5531914830207825, 0.5957446694374084, 0.5957446694374084, 0.5531914830207825, 0.6170212626457214, 0.6170212626457214]","[0.6505030989646912, 0.6490739583969116, 0.6529365181922913, 0.6651527285575867, 0.6715912818908691, 0.6730814576148987, 0.6719182133674622, 0.6591013669967651, 0.647737979888916, 0.635547935962677, 0.6262180209159851, 0.62992924451828, 0.6374730467796326, 0.6421696543693542, 0.6503891348838806, 0.6608677506446838, 0.6689321398735046, 0.6643015742301941, 0.6578243970870972, 0.642247200012207, 0.6210188269615173, 0.6046441197395325, 0.5913910865783691, 0.5859310626983643, 0.5841103196144104, 0.5798935890197754, 0.5841725468635559, 0.5965864658355713, 0.6113479137420654, 0.6274405121803284, 0.6457157135009766, 0.6660219430923462, 0.6829531788825989, 0.6940121650695801, 0.6869379878044128, 0.6779280304908752, 0.6688322424888611, 0.6404721140861511, 0.6225984692573547, 0.6175420880317688]","[0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816]"
0.2,47,12,50,"[0.6651564240455627, 0.6645641922950745, 0.6655616164207458, 0.665226399898529, 0.66483473777771, 0.6647772192955017, 0.6655848622322083, 0.6648799777030945, 0.664795994758606, 0.6639071702957153, 0.6641481518745422, 0.6651647090911865, 0.6638599038124084, 0.6643083095550537, 0.6658118963241577, 0.665539562702179, 0.666360080242157, 0.669121503829956, 0.6642925143241882, 0.6652417778968811, 0.6649356484413147, 0.6669076085090637, 0.6694336533546448, 0.6692964434623718, 0.6637721657752991, 0.6626906394958496, 0.6622815132141113, 0.6621168255805969, 0.6619359254837036, 0.6623255014419556, 0.6631328463554382, 0.6636057496070862, 0.6648952960968018, 0.664385199546814, 0.6630093455314636, 0.6614381670951843, 0.6604843735694885, 0.6614894270896912, 0.6604754328727722, 0.6607977151870728, 0.6603864431381226, 0.6647325754165649, 0.6628268361091614, 0.6655858755111694, 0.6604199409484863, 0.6623473167419434, 0.667252779006958, 0.6702743768692017, 0.6735461354255676, 0.6741687655448914]","[0.6170212626457214, 0.6595744490623474, 0.6170212626457214, 0.5957446694374084, 0.5957446694374084, 0.6170212626457214, 0.6170212626457214, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6170212626457214, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6170212626457214, 0.6382978558540344, 0.6382978558540344, 0.5744680762290955, 0.6382978558540344, 0.6382978558540344, 0.6170212626457214, 0.5957446694374084, 0.5957446694374084, 0.5744680762290955, 0.6382978558540344, 0.6170212626457214, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6170212626457214, 0.6382978558540344, 0.6595744490623474, 0.6382978558540344, 0.6170212626457214, 0.6170212626457214, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6170212626457214, 0.6382978558540344, 0.6170212626457214, 0.5957446694374084, 0.6170212626457214, 0.6170212626457214, 0.5744680762290955, 0.5744680762290955]","[0.6273522973060608, 0.6351762413978577, 0.6415704488754272, 0.6388336420059204, 0.6402279734611511, 0.6417430639266968, 0.6453133225440979, 0.6361097693443298, 0.6243095993995667, 0.624504029750824, 0.6266629695892334, 0.6356630325317383, 0.6320439577102661, 0.6363610625267029, 0.6540278792381287, 0.6562270522117615, 0.6578394770622253, 0.6503665447235107, 0.6545432209968567, 0.6561922430992126, 0.6645470261573792, 0.6751813888549805, 0.6711820960044861, 0.651985228061676, 0.6435652375221252, 0.6345750689506531, 0.6310856342315674, 0.6321650147438049, 0.6382300853729248, 0.6494798064231873, 0.6541808843612671, 0.6569129228591919, 0.6597509980201721, 0.6571438312530518, 0.6458755135536194, 0.6263988018035889, 0.6176208853721619, 0.6143074035644531, 0.6225391030311584, 0.6416153907775879, 0.650740385055542, 0.6581894159317017, 0.6465315222740173, 0.6363158822059631, 0.6553362607955933, 0.6764349937438965, 0.687547504901886, 0.6933595538139343, 0.7011420130729675, 0.6891528964042664]","[0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184]"
0.2,47,12,60,"[0.6755978465080261, 0.6645020842552185, 0.6627461314201355, 0.6600410342216492, 0.6587215662002563, 0.665285587310791, 0.6615772843360901, 0.663108229637146, 0.6585264801979065, 0.6623979806900024, 0.6679289937019348, 0.6692289113998413, 0.6654230356216431, 0.6581891179084778, 0.6555710434913635, 0.663459837436676, 0.6684777140617371, 0.6673038005828857, 0.6613060832023621, 0.6595478653907776, 0.6592872142791748, 0.6591252088546753, 0.6598276495933533, 0.6582126021385193, 0.6580948829650879, 0.6586719155311584, 0.6580585837364197, 0.6579332947731018, 0.6588280200958252, 0.6607303023338318, 0.6592240333557129, 0.660622239112854, 0.6585742831230164, 0.6567180752754211, 0.6562811136245728, 0.6617259979248047, 0.6642077565193176, 0.6639580130577087, 0.6594863533973694, 0.6576133370399475, 0.6580787301063538, 0.6601529121398926, 0.6609712243080139, 0.661009669303894, 0.657035231590271, 0.6554403901100159, 0.6614391803741455, 0.6575734615325928, 0.6573843359947205, 0.6573953628540039, 0.6584768891334534, 0.6569684743881226, 0.6560889482498169, 0.6567999720573425, 0.6572859287261963, 0.6573337912559509, 0.6559903025627136, 0.6568357348442078, 0.6560243368148804, 0.6547794938087463]","[0.5957446694374084, 0.5744680762290955, 0.6170212626457214, 0.6808510422706604, 0.6595744490623474, 0.5531914830207825, 0.5744680762290955, 0.6382978558540344, 0.6382978558540344, 0.6170212626457214, 0.5957446694374084, 0.6170212626457214, 0.5957446694374084, 0.6170212626457214, 0.6595744490623474, 0.5744680762290955, 0.5531914830207825, 0.5531914830207825, 0.5957446694374084, 0.6170212626457214, 0.6170212626457214, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6170212626457214, 0.6595744490623474, 0.6382978558540344, 0.6808510422706604, 0.6170212626457214, 0.6382978558540344, 0.6382978558540344, 0.6595744490623474, 0.5957446694374084, 0.5744680762290955, 0.5744680762290955, 0.5957446694374084, 0.6382978558540344, 0.6808510422706604, 0.6170212626457214, 0.6170212626457214, 0.6170212626457214, 0.6382978558540344, 0.6595744490623474, 0.6170212626457214, 0.6170212626457214, 0.6595744490623474, 0.6382978558540344, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6382978558540344, 0.6595744490623474]","[0.6660352945327759, 0.6612901091575623, 0.649843692779541, 0.6277565360069275, 0.6060847640037537, 0.5951492786407471, 0.6095840334892273, 0.6360905766487122, 0.6548709869384766, 0.6801398396492004, 0.6842103004455566, 0.6781728863716125, 0.6558002829551697, 0.6258427500724792, 0.5995967984199524, 0.5826931595802307, 0.5826538801193237, 0.5958629250526428, 0.6053377985954285, 0.6081390976905823, 0.6095321774482727, 0.6228393316268921, 0.6300902962684631, 0.6293585896492004, 0.628173291683197, 0.6237549781799316, 0.6276450753211975, 0.6394726634025574, 0.6392764449119568, 0.6420621275901794, 0.6519590020179749, 0.6452211141586304, 0.6316017508506775, 0.6182710528373718, 0.5951175689697266, 0.5829840302467346, 0.5828444361686707, 0.5912087559700012, 0.6054762005805969, 0.6264623999595642, 0.6445452570915222, 0.6506438255310059, 0.6526102423667908, 0.6441571712493896, 0.6205269694328308, 0.608370840549469, 0.5998252034187317, 0.6079468727111816, 0.6250527501106262, 0.6353061199188232, 0.6355429291725159, 0.6250360012054443, 0.6165577173233032, 0.6070309281349182, 0.6122881174087524, 0.6244444847106934, 0.625704824924469, 0.6221194267272949, 0.6258265376091003, 0.6394063830375671]","[0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816]"
0.2,47,12,70,"[0.6569557189941406, 0.6633902192115784, 0.6689740419387817, 0.6700718998908997, 0.6682224869728088, 0.6668455004692078, 0.6662276387214661, 0.659916877746582, 0.655627965927124, 0.6565123796463013, 0.6557796001434326, 0.6574881076812744, 0.6578667163848877, 0.6579161882400513, 0.6574462056159973, 0.6593361496925354, 0.6585344076156616, 0.6581645011901855, 0.655524730682373, 0.6559095978736877, 0.654988169670105, 0.6579069495201111, 0.6581413149833679, 0.656568706035614, 0.6578827500343323, 0.6548933982849121, 0.6559569239616394, 0.6620272994041443, 0.6560009121894836, 0.6551297307014465, 0.6559991836547852, 0.6573768258094788, 0.6598952412605286, 0.6647628545761108, 0.6695694327354431, 0.6673828959465027, 0.6618450880050659, 0.6537850499153137, 0.6546666026115417, 0.6577131152153015, 0.6607657074928284, 0.659353494644165, 0.657910943031311, 0.6550890207290649, 0.6538079380989075, 0.6539045572280884, 0.6569932103157043, 0.6572346687316895, 0.6548033356666565, 0.6555379629135132, 0.654967188835144, 0.6546518206596375, 0.6541159749031067, 0.6556309461593628, 0.6607854962348938, 0.6643508076667786, 0.6610554456710815, 0.6546677350997925, 0.6518588662147522, 0.6570459008216858, 0.6589226126670837, 0.6603820323944092, 0.6586408019065857, 0.6557675004005432, 0.6554309725761414, 0.6577429175376892, 0.658629298210144, 0.6565858721733093, 0.6556055545806885, 0.6541103720664978]","[0.6382978558540344, 0.5744680762290955, 0.5744680762290955, 0.5957446694374084, 0.5957446694374084, 0.5957446694374084, 0.6170212626457214, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6170212626457214, 0.6170212626457214, 0.6595744490623474, 0.6382978558540344, 0.6170212626457214, 0.6170212626457214, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6170212626457214, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.5957446694374084, 0.5957446694374084, 0.5957446694374084, 0.6170212626457214, 0.6595744490623474, 0.6382978558540344, 0.6595744490623474, 0.5957446694374084, 0.6170212626457214, 0.5957446694374084, 0.5957446694374084, 0.6382978558540344, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.5957446694374084, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.5744680762290955, 0.5957446694374084, 0.5744680762290955, 0.6170212626457214, 0.6595744490623474, 0.6170212626457214, 0.5957446694374084, 0.5957446694374084, 0.6170212626457214, 0.6595744490623474, 0.6382978558540344, 0.5957446694374084, 0.5957446694374084, 0.6170212626457214, 0.6595744490623474, 0.6595744490623474]","[0.6605381369590759, 0.6769430041313171, 0.6882669925689697, 0.6827118992805481, 0.6790869235992432, 0.6701976656913757, 0.6389662623405457, 0.6199319958686829, 0.6152061820030212, 0.6181195974349976, 0.6250512599945068, 0.6376913189888, 0.64421147108078, 0.6395233869552612, 0.6383421421051025, 0.6478734612464905, 0.6501497030258179, 0.6386513113975525, 0.6206069588661194, 0.6145114302635193, 0.6235905885696411, 0.634541392326355, 0.628172755241394, 0.6308428645133972, 0.623361349105835, 0.6301031708717346, 0.6322279572486877, 0.6199193596839905, 0.6199920773506165, 0.6277052760124207, 0.6374915242195129, 0.6526663899421692, 0.6685484051704407, 0.6851419806480408, 0.688321590423584, 0.6672564148902893, 0.6398681998252869, 0.6212761402130127, 0.6009534001350403, 0.5920198559761047, 0.5937238335609436, 0.5990180373191833, 0.6069588661193848, 0.6135491728782654, 0.6227089762687683, 0.6344500780105591, 0.6441272497177124, 0.632304847240448, 0.6208164691925049, 0.610666036605835, 0.6129552125930786, 0.6183692812919617, 0.6356775164604187, 0.6507784724235535, 0.6639818549156189, 0.6629549860954285, 0.6400801539421082, 0.6210896372795105, 0.603377103805542, 0.5900217890739441, 0.5904906988143921, 0.5931540727615356, 0.6035004258155823, 0.6057226657867432, 0.5978135466575623, 0.5901209115982056, 0.5954143404960632, 0.6081256866455078, 0.6164550185203552, 0.6148672103881836]","[0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816]"
0.2,47,12,80,"[0.6542505621910095, 0.6548928022384644, 0.6548981070518494, 0.6547857522964478, 0.6557013988494873, 0.6563352346420288, 0.654021680355072, 0.6535301804542542, 0.6568729877471924, 0.6556826829910278, 0.6565275192260742, 0.653899073600769, 0.6537591218948364, 0.6543599367141724, 0.6543945670127869, 0.6534523963928223, 0.6525974273681641, 0.6548008322715759, 0.6572313904762268, 0.659034252166748, 0.6584829688072205, 0.6560372114181519, 0.659101665019989, 0.6545566320419312, 0.6561416983604431, 0.6536799073219299, 0.6537600755691528, 0.6534284353256226, 0.6539133191108704, 0.6548424959182739, 0.65524822473526, 0.6540093421936035, 0.6539943814277649, 0.6544163227081299, 0.6551637649536133, 0.653271496295929, 0.6562231183052063, 0.6538181900978088, 0.6528045535087585, 0.6530396342277527, 0.6535751819610596, 0.6555074453353882, 0.6546388864517212, 0.6553762555122375, 0.6529884338378906, 0.6553539037704468, 0.6550930738449097, 0.6526653170585632, 0.6525861024856567, 0.6567061543464661, 0.6548280715942383, 0.6521553993225098, 0.6526655554771423, 0.6525664925575256, 0.6518144011497498, 0.6529263854026794, 0.6522427201271057, 0.6505473256111145, 0.6600839495658875, 0.6601008772850037, 0.6522377729415894, 0.6499171853065491, 0.6583504676818848, 0.6622236371040344, 0.6571823954582214, 0.655402421951294, 0.6521711349487305, 0.6525076627731323, 0.6524763703346252, 0.6522166728973389, 0.6531651020050049, 0.6570599675178528, 0.6634747982025146, 0.6634206771850586, 0.6585041284561157, 0.6550275683403015, 0.6526613235473633, 0.6550400257110596, 0.6531168222427368, 0.6521318554878235]","[0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6170212626457214, 0.6170212626457214, 0.6170212626457214, 0.6595744490623474, 0.6170212626457214, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6170212626457214, 0.5957446694374084, 0.5957446694374084, 0.5957446694374084, 0.5957446694374084, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6595744490623474, 0.6808510422706604, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.5957446694374084, 0.5957446694374084, 0.6170212626457214, 0.6382978558540344, 0.5957446694374084, 0.5957446694374084, 0.5957446694374084, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6595744490623474, 0.6382978558540344, 0.5957446694374084, 0.5744680762290955, 0.5957446694374084, 0.5957446694374084, 0.5957446694374084, 0.6595744490623474, 0.6595744490623474, 0.7021276354789734, 0.6595744490623474]","[0.6112415194511414, 0.6071489453315735, 0.6053628921508789, 0.6007755398750305, 0.5994090437889099, 0.6023595333099365, 0.6149953007698059, 0.6306987404823303, 0.6414469480514526, 0.6322393417358398, 0.6210694909095764, 0.6238861680030823, 0.6292243599891663, 0.6288948059082031, 0.6226136088371277, 0.6185574531555176, 0.6085686087608337, 0.5960790514945984, 0.5914930105209351, 0.5936036705970764, 0.5964041352272034, 0.6091147661209106, 0.6256129145622253, 0.6257708072662354, 0.6173872947692871, 0.6222460865974426, 0.6231465339660645, 0.6317873597145081, 0.6367672085762024, 0.6378037929534912, 0.6289566159248352, 0.6276043057441711, 0.6350889801979065, 0.6318764090538025, 0.6197023987770081, 0.6192339062690735, 0.628350555896759, 0.6261865496635437, 0.6165297031402588, 0.6108859181404114, 0.6033785343170166, 0.6019509434700012, 0.6077336668968201, 0.6140231490135193, 0.6186370253562927, 0.6301137804985046, 0.6231152415275574, 0.6258533000946045, 0.6194555759429932, 0.6104621887207031, 0.6192033290863037, 0.6136543154716492, 0.6069456934928894, 0.6126086115837097, 0.6204902529716492, 0.6224597096443176, 0.6088563203811646, 0.5940318703651428, 0.5855326056480408, 0.5922670960426331, 0.6171028017997742, 0.6533278822898865, 0.6745126843452454, 0.6669496893882751, 0.6408998966217041, 0.6169247031211853, 0.611807644367218, 0.6125054359436035, 0.6107029318809509, 0.6044756770133972, 0.5969867706298828, 0.5850959420204163, 0.5816471576690674, 0.5868576169013977, 0.5923227667808533, 0.6063022613525391, 0.6262369751930237, 0.6348416805267334, 0.6235210299491882, 0.6112706065177917]","[0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5, 0.5833333134651184, 0.6666666865348816, 0.75, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.5833333134651184, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.75]"
